[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8000
 * Running on http://192.168.31.51:8000
[33mPress CTRL+C to quit[0m
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4041]/TVOD/88888888/224/3221225799/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-12, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-13, URL: http://123.56.129.203:1385/rtp/225.1.8.168:8130$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-13, URL: http://123.56.129.203:1385/rtp/225.1.1.10:8128$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-13, URL: http://120.55.49.231:8693/rtp/233.50.201.246:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-13, URL: http://120.55.49.231:8693/rtp/233.50.201.13:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-13, URL: http://122.9.151.210:7290/rtp/238.255.2.16:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-13, URL: http://gslbserv.itv.cmvideo.cn/1000000002000021303/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-14, URL: http://123.56.129.203:1385/rtp/225.1.8.14:8132$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-14, URL: http://123.56.129.203:1385/rtp/225.1.8.114:8236$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-14, URL: http://120.55.49.231:8693/rtp/233.50.201.124:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-14, URL: http://120.55.49.231:8693/rtp/233.50.201.14:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-14, URL: http://122.9.151.210:7290/rtp/238.255.2.17:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-14, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-15, URL: http://123.56.129.203:1385/rtp/225.1.8.74:8136$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-15, URL: http://123.56.129.203:1385/rtp/225.1.8.115:8052$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-15, URL: http://120.55.49.231:8693/rtp/233.50.201.15:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-15, URL: http://122.9.151.210:7290/rtp/238.255.2.18:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-15, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-16, URL: http://120.55.49.231:8693/rtp/233.50.201.192:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-16, URL: http://122.9.151.210:7290/rtp/238.255.2.219:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-16, URL: http://gslbserv.itv.cmvideo.cn/1000000006000233002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-17, URL: http://123.56.129.203:1385/rtp/225.1.8.17:8144$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-17, URL: http://123.56.129.203:1385/rtp/225.1.8.117:8064$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-17, URL: http://120.55.49.231:8693/rtp/233.50.200.113:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-17, URL: http://120.55.49.231:8693/rtp/233.50.201.35:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-17, URL: http://122.9.151.210:7290/rtp/238.255.2.137:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-17, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265015/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CETV1, URL: http://123.56.129.203:1385/rtp/225.1.8.169:4120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CETV1, URL: http://120.55.49.231:8693/rtp/233.50.201.75:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CETV1, URL: http://122.9.151.210:7290/rtp/238.255.2.105:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CETV2, URL: http://123.56.129.203:1385/rtp/225.1.8.193:4120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CETV2, URL: http://122.9.151.210:7290/rtp/238.255.2.221:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CETV4, URL: http://123.56.129.203:1385/rtp/225.1.8.195:4120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CETV4, URL: http://120.55.49.231:8693/rtp/233.50.200.162:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CETV4, URL: http://122.9.151.210:7290/rtp/238.255.2.222:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 广东卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.151:8132$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 广东卫视, URL: http://120.55.49.231:8693/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 广东卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 广东卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.59:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq.flv$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 香港卫视, URL: http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: 浙江卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.133:8284$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 浙江卫视, URL: http://120.55.49.231:8693/rtp/233.50.200.231:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 浙江卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.100:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 浙江卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.100:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 湖南卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.132:8064$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 湖南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.103:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 湖南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.52:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 湖南卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.93:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 北京卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.21:8002$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 北京卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.107:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 北京卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.40:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 北京卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.81:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 湖北卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.146:8136$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 湖北卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.114:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 湖北卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.43:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 湖北卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.102:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 黑龙江卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.141:8196$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 黑龙江卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.115:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 黑龙江卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.42:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 黑龙江卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.96:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 安徽卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.135:8272$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 安徽卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.113:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 安徽卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.62:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 安徽卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.101:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 重庆卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.148:8296$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 重庆卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.143:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 重庆卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.66:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 重庆卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.78:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 东方卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.147:8192$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 东方卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.125:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 东方卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.68:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 东方卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.98:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 东南卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.149:8112$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 东南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.146:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 东南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.58:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 东南卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.103:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 甘肃卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.162:8188$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 甘肃卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.73:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 广西卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.152:8300$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 广西卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.49:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 广西卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.64:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 贵州卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.144:8120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 贵州卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.142:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 贵州卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.69:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 贵州卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.1:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 海南卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.158:8304$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 海南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.55:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 海南卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.58:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 河北卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.150:8292$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 河北卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.140:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 河北卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.50:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 河北卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.77:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 河南卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.140:8128$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 河南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.144:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 河南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.44:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 河南卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.74:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 吉林卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.153:8200$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 吉林卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.48:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 吉林卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.95:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 江苏卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.134:8276$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 江苏卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.106:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 江苏卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.41:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 江苏卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.104:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 江西卫视, URL: http://123.56.129.203:1385/rtp/225.1.1.9:8164$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 江西卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.145:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 江西卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.53:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 江西卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.94:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 辽宁卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.137:8116$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 辽宁卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.141:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 辽宁卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.60:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 辽宁卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.69:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 内蒙古卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.156:8176$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 内蒙古卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.53:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 宁夏卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.159:8124$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 宁夏卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.57:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 宁夏卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.75:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 青海卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.157:8184$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 青海卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.65:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 青海卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.51:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 山东卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.138:8148$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 山东卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.105:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 山东卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.64:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 山东卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.97:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 山西卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.155:8172$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 山西卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.51:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 山西卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.71:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 陕西卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.154:8140$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 陕西卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.59:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 陕西卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.81:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 四川卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.142:8288$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 四川卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.139:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 四川卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.61:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 四川卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.76:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 深圳卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.145:9244$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 深圳卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.101:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 深圳卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.45:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 深圳卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.61:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 三沙卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.78:4120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 三沙卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.203:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 天津卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.136:8144$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 天津卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.104:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 天津卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.47:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 天津卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.99:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 西藏卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.160:8164$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 西藏卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.70:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 新疆卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.161:8160$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 新疆卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.66:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 云南卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.139:8108$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 云南卫视, URL: http://120.55.49.231:8693/rtp/233.50.200.115:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 云南卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.46:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 云南卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.63:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 广东体育, URL: http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 94 ms
Name: 广东体育, URL: https://php.17186.eu.org/gdtv/gdty.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1093 ms
Name: 广东体育, URL: http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7371 ms
Name: 广东卫视, URL: http://123.56.129.203:1385/rtp/225.1.8.151:8132$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: 广东卫视, URL: http://120.55.49.231:8693/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 广东卫视, URL: http://120.55.49.231:8693/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: 广东卫视, URL: http://122.9.151.210:7290/rtp/238.255.2.59:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: 广东民生, URL: http://php.jdshipin.com:8880/chudian.php?id=gdms$订阅源, Date: None, Resolution: None, Response Time: 829 ms
Name: 大湾区卫视, URL: http://183.11.239.36:808/hls/132/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1066 ms
Name: 大湾区卫视, URL: http://gmxw.7766.org:808/hls/132/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 79 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1093 ms
